1990.	0.0186185078325502	0.15557861727857386
1990.001	0.01860756793514042	0.15559507294084715
1990.002	0.01859662720951725	0.15561152161276007
1990.003	0.01858568565648409	0.15562796329620143
1990.004	0.018574743276843678	0.1556443979930589
1990.005	0.01856380007139574	0.15566082570522255
1990.006	0.018552856040946874	0.15567724643456995
1990.007	0.018541911186295598	0.15569366018298883
1990.008	0.018530965508242417	0.15571006695236161
1990.009	0.01852001900758715	0.15572646674456975
1990.01	0.0185090716851291	0.15574285956149336
1990.011	0.018498123541666977	0.15575924540501132
1990.012	0.018487174577998915	0.1557756242770012
1990.013	0.01847622479492248	0.15579199617933942
1990.014	0.018465274193234616	0.15580836111390112
1990.015	0.01845432277372925	0.1558247190825639
1990.016	0.01844337053720719	0.15584107008719292
1990.017	0.018432417484461165	0.15585741412966342
1990.018	0.018421463616285858	0.15587375121184555
1990.019	0.018410508933475345	0.15589008133560828
1990.02	0.018399553436823184	0.15590640450281923
1990.021	0.0183885971271223	0.15592272071534494
1990.022	0.01837764000516504	0.15593902997505069
1990.023	0.018366682071743252	0.15595533228380043
1990.024	0.01835572332764815	0.15597162764345693
1990.025	0.018344763773667883	0.15598791605588552
1990.026	0.018333803410597555	0.156004197522939
1990.027	0.01832284223922416	0.15602047204648034
1990.028	0.018311880260336665	0.15603673962836725
1990.029	0.01830091747472345	0.1560530002704565
1990.03	0.018289953883172328	0.15606925397460342
1990.031	0.01827898948647054	0.15608550074266225
1990.032	0.018268024285404763	0.156101740576486
1990.033	0.018257058280761147	0.15611797347792628
1990.034	0.018246091473322706	0.15613419944883747
1990.035	0.018235123863879415	0.1561504184910615
1990.036	0.018224155453213237	0.15616663060645006
1990.037	0.018213186242107982	0.15618283579685013
1990.038	0.018202216231346973	0.15619903406410732
1990.039	0.018191245421712937	0.1562152254100661
1990.04	0.018180273813988033	0.15623140983656977
1990.041	0.018169301408953904	0.15624758734546026
1990.042	0.01815832820739156	0.15626375793857847
1990.043	0.018147354210081523	0.15627992161776397
1990.044	0.0181363794178012	0.15629607838485887
1990.045	0.018125403831334992	0.15631222824169297
1990.046	0.01811442745145918	0.15632837119010595
1990.047	0.018103450278952042	0.15634450723193263
1990.048	0.018092472314591285	0.15636063636900652
1990.049	0.018081493559154015	0.15637675860316003
1990.05	0.01807051401341685	0.15639287393622428
1990.051	0.018059533678155774	0.1564089823700293
1990.052	0.018048552554146297	0.1564250839064037
1990.053	0.018037570642160806	0.15644117854717884
1990.054	0.018026587942978668	0.1564572662941737
1990.055	0.01801560445737122	0.1564733471492171
1990.056	0.01800462018611169	0.156489421114133
1990.057	0.0179936351299728	0.1565054881907442
1990.058	0.017982649289726718	0.15652154838087226
1990.059	0.01797166266614504	0.15653760168633757
1990.06	0.017960675259998844	0.1565536481089593
1990.061	0.017949687072058615	0.15656968765055548
1990.062	0.017938698103094324	0.1565857203129429
1990.063	0.017927708353872883	0.15660174609794086
1990.064	0.017916717825168176	0.15661776500735647
1990.065	0.01790572651774598	0.15663377704300668
1990.066	0.017894734432374118	0.15664978220670348
1990.067	0.0178837415698198	0.15666578050025776
1990.068	0.017872747930849708	0.15668177192547925
1990.069	0.01786175351622996	0.15669775648417647
1990.07	0.017850758326726175	0.15671373417815668
1990.071	0.017839762363103397	0.15672970500922612
1990.072	0.017828765626126154	0.15674566897918968
1990.073	0.01781776811655588	0.15676162608985478
1990.074	0.017806769835161017	0.15677757634301684
1990.075	0.01779577078270193	0.15679351974048086
1990.076	0.017784770959940986	0.15680945628404713
1990.077	0.017773770367639993	0.15682538597551474
1990.078	0.017762769006560184	0.15684130881668157
1990.079	0.017751766877462292	0.1568572248093444
1990.08	0.01774076398110654	0.1568731339552987
1990.081	0.017729760318252526	0.15688903625633893
1990.082	0.01771875588965687	0.15690493171426198
1990.083	0.01770775069608318	0.15692082033085258
1990.084	0.017696744738286963	0.15693670210790528
1990.085	0.017685738017025738	0.15695257704720977
1990.086	0.017674730533056474	0.15696844515055464
1990.087	0.017663722287135593	0.15698430641972727
1990.088	0.017652713280018988	0.1570001608565139
1990.089	0.017641703512462054	0.1570160084626995
1990.09	0.017630692985219597	0.15703184924006808
1990.091	0.017619681699045934	0.15704768319040233
1990.092	0.01760866965469234	0.15706351031548738
1990.093	0.017597656852917042	0.15707933061709653
1990.094	0.017586643294470235	0.1570951440970126
1990.095	0.01757562898010413	0.1571109507570137
1990.096	0.017564613910570376	0.15712675059887676
1990.097	0.017553598086620065	0.15714254362437763
1990.098	0.01754258150900379	0.1571583298352909
1990.099	0.01753156417847164	0.15717410923339004
1990.1	0.017520546095773134	0.1571898818204474
1990.101	0.017509527261654792	0.15720564759823777
1990.102	0.017498507676870115	0.15722140656852396
1990.103	0.017487487342164522	0.1572371587330785
1990.104	0.017476466258285472	0.15725290409366907
1990.105	0.017465444425979894	0.1572686426520623
1990.106	0.01745442184599413	0.1572843744100236
1990.107	0.01744339851907408	0.15730009936931727
1990.108	0.01743237444596507	0.15731581753170648
1990.109	0.017421349627411906	0.15733152889895322
1990.11	0.01741032406415891	0.15734723347281834
1990.111	0.01739929775694734	0.15736293125506517
1990.112	0.017388270706525457	0.15737862224744514
1990.113	0.017377242913633507	0.15739430645171926
1990.114	0.017366214379013693	0.15740998386964383
1990.115	0.017355185103407736	0.157425654502974
1990.116	0.017344155087556778	0.15744131835346384
1990.117	0.017333124332201494	0.1574569754228663
1990.118	0.017322092838082056	0.157472625712933
1990.119	0.01731106060593805	0.15748826922541473
1990.12	0.017300027636508626	0.15750390596206085
1990.121	0.017288993930529854	0.15751953592462337
